ID,Answer,Time
340,N/A,0.0
341,N/A,0.0
342,N/A,0.0
343,N/A,0.0
344,N/A,0.0
345,N/A,0.0
346,N/A,0.0
347,N/A,0.0
348,N/A,0.0
349,N/A,0.0
350,N/A,0.0
351,N/A,0.0
352,N/A,0.0
353,N/A,0.0
354,N/A,0.0
355,N/A,0.0
356,N/A,0.0
357,N/A,0.0
358,N/A,0.0
359,N/A,0.0
360,N/A,0.0
361,N/A,0.0
362,N/A,0.0
363,N/A,0.0
364,N/A,0.0
365,162619462356610313,9.660058599998592
366,N/A,0.0
367,N/A,0.0
368,N/A,0.0
369,N/A,0.0
370,N/A,0.0
371,N/A,0.0
372,N/A,0.0
373,N/A,0.0
374,N/A,0.0
375,N/A,0.0
376,N/A,0.0
377,N/A,0.0
378,N/A,0.0
379,N/A,0.0
380,6.3202E+25093,4.599998800011235
381,N/A,0.0
382,N/A,0.0
383,N/A,0.0
384,N/A,0.0
385,N/A,0.0
386,N/A,0.0
387,696067597313468,0.1815725000051316
388,N/A,0.0
389,N/A,0.0
390,N/A,0.0
391,N/A,0.0
392,N/A,0.0
393,N/A,0.0
394,N/A,0.0
395,N/A,0.0
396,N/A,0.0
397,N/A,0.0
398,N/A,0.0
399,N/A,0.0
400,N/A,0.0
401,N/A,0.0
402,N/A,0.0
403,N/A,0.0
404,N/A,0.0
405,N/A,0.0
406,N/A,0.0
407,N/A,0.0
408,N/A,0.0
409,N/A,0.0
410,N/A,0.0
411,N/A,0.0
412,38788800,0.15440559999842662
413,N/A,0.0
414,N/A,0.0
415,N/A,0.0
416,N/A,0.0
417,N/A,0.0
418,N/A,0.0
419,N/A,0.0
420,N/A,0.0
421,N/A,0.0
422,N/A,0.0
423,N/A,0.0
424,N/A,0.0
425,N/A,0.0
426,N/A,0.0
427,N/A,0.0
428,N/A,0.0
429,N/A,0.0
430,5000624921.384702,0.08058480000181589
431,N/A,0.0
432,N/A,0.0
433,N/A,0.0
434,N/A,0.0
435,N/A,0.0
436,N/A,0.0
437,N/A,0.0
438,N/A,0.0
439,N/A,0.0
440,N/A,0.0
441,N/A,0.0
442,N/A,0.0
443,N/A,0.0
444,N/A,0.0
445,N/A,0.0
446,N/A,0.0
447,N/A,0.0
448,N/A,0.0
449,103.37870096,1.3985593999968842
450,N/A,0.0
451,N/A,0.0
452,N/A,0.0
453,N/A,0.0
454,N/A,0.0
455,N/A,0.0
456,N/A,0.0
457,N/A,0.0
458,N/A,0.0
459,N/A,0.0
460,N/A,0.0
461,N/A,0.0
462,5.5350769703e+1512,0.08630859998811502
463,808981553,0.19221410001046024
464,N/A,0.0
465,N/A,0.0
466,N/A,0.0
467,N/A,0.0
468,N/A,0.0
469,N/A,0.0
470,N/A,0.0
471,N/A,0.0
472,N/A,0.0
473,N/A,0.0
474,N/A,0.0
475,N/A,0.0
476,N/A,0.0
477,N/A,0.0
478,N/A,0.0
479,191541795,1.930518299996038
480,N/A,0.0
481,N/A,0.0
482,N/A,0.0
483,N/A,0.0
484,N/A,0.0
485,N/A,0.0
486,N/A,0.0
487,N/A,0.0
488,N/A,0.0
489,N/A,0.0
490,N/A,0.0
491,N/A,0.0
492,N/A,0.0
493,6.818741802,0.09793839999474585
494,N/A,0.0
495,N/A,0.0
496,N/A,0.0
497,N/A,0.0
498,N/A,0.0
499,N/A,0.0
500,N/A,0.0
501,N/A,0.0
502,N/A,0.0
503,N/A,0.0
504,N/A,0.0
505,N/A,0.0
506,N/A,0.0
507,N/A,0.0
508,N/A,0.0
509,N/A,0.0
510,N/A,0.0
511,N/A,0.0
512,N/A,0.0
513,N/A,0.0
514,N/A,0.0
515,N/A,0.0
516,N/A,0.0
517,N/A,0.0
518,N/A,0.0
519,N/A,0.0
520,N/A,0.0
521,N/A,0.0
522,N/A,0.0
523,37125450.44,0.0904887999931816
524,2432925835413407847,0.25879550000536256
525,N/A,0.0
526,N/A,0.0
527,N/A,0.0
528,N/A,0.0
529,N/A,0.0
530,N/A,0.0
531,N/A,0.0
532,N/A,0.0
533,N/A,0.0
534,N/A,0.0
535,N/A,0.0
536,N/A,0.0
537,N/A,0.0
538,N/A,0.0
539,N/A,0.0
540,N/A,0.0
541,N/A,0.0
542,N/A,0.0
543,N/A,0.0
544,N/A,0.0
545,N/A,0.0
546,N/A,0.0
547,N/A,0.0
548,N/A,0.0
549,N/A,0.0
550,N/A,0.0
551,N/A,0.0
552,N/A,0.0
553,N/A,0.0
554,N/A,0.0
555,N/A,0.0
556,N/A,0.0
557,N/A,0.0
558,N/A,0.0
559,N/A,0.0
560,N/A,0.0
561,452480999988235494,0.07939169999735896
562,N/A,0.0
563,N/A,0.0
564,N/A,0.0
565,N/A,0.0
566,N/A,0.0
567,N/A,0.0
568,N/A,0.0
569,N/A,0.0
570,N/A,0.0
571,N/A,0.0
572,N/A,0.0
573,N/A,0.0
574,N/A,0.0
575,N/A,0.0
576,N/A,0.0
577,N/A,0.0
578,N/A,0.0
579,N/A,0.0
580,N/A,0.0
581,N/A,0.0
582,N/A,0.0
583,N/A,0.0
584,N/A,0.0
585,N/A,0.0
586,N/A,0.0
587,2240,2.3299454000080004
588,N/A,0.0
589,N/A,0.0
590,N/A,0.0
591,N/A,0.0
592,N/A,0.0
593,N/A,0.0
594,N/A,0.0
595,N/A,0.0
596,N/A,0.0
597,N/A,0.0
598,N/A,0.0
599,N/A,0.0
600,N/A,0.0
601,N/A,0.0
602,N/A,0.0
603,N/A,0.0
604,N/A,0.0
605,N/A,0.0
606,N/A,0.0
607,N/A,0.0
608,N/A,0.0
609,N/A,0.0
610,N/A,0.0
611,N/A,0.0
612,N/A,0.0
613,N/A,0.0
614,N/A,0.0
615,N/A,0.0
616,N/A,0.0
617,N/A,0.0
618,N/A,0.0
619,N/A,0.0
620,N/A,0.0
621,N/A,0.0
622,N/A,0.0
623,N/A,0.0
624,N/A,0.0
625,N/A,0.0
626,N/A,0.0
627,N/A,0.0
628,N/A,0.0
629,N/A,0.0
630,N/A,0.0
631,N/A,0.0
632,N/A,0.0
633,N/A,0.0
634,N/A,0.0
635,N/A,0.0
636,N/A,0.0
637,N/A,0.0
638,N/A,0.0
639,N/A,0.0
640,N/A,0.0
641,N/A,0.0
642,N/A,0.0
643,N/A,0.0
644,N/A,0.0
645,N/A,0.0
646,N/A,0.0
647,N/A,0.0
648,N/A,0.0
649,N/A,0.0
650,N/A,0.0
651,N/A,0.0
652,N/A,0.0
653,N/A,0.0
654,N/A,0.0
655,N/A,0.0
656,N/A,0.0
657,N/A,0.0
658,N/A,0.0
659,N/A,0.0
660,N/A,0.0
661,N/A,0.0
662,N/A,0.0
663,N/A,0.0
664,N/A,0.0
665,N/A,0.0
666,N/A,0.0
667,N/A,0.0
668,N/A,0.0
669,N/A,0.0
670,N/A,0.0
671,N/A,0.0
672,N/A,0.0
673,N/A,0.0
674,N/A,0.0
675,N/A,0.0
676,N/A,0.0
677,N/A,0.0
678,N/A,0.0
679,N/A,0.0
680,N/A,0.0
681,N/A,0.0
682,N/A,0.0
683,N/A,0.0
684,N/A,0.0
685,N/A,0.0
686,N/A,0.0
687,N/A,0.0
688,N/A,0.0
689,N/A,0.0
690,N/A,0.0
691,N/A,0.0
692,N/A,0.0
693,N/A,0.0
694,N/A,0.0
695,N/A,0.0
696,N/A,0.0
697,N/A,0.0
698,N/A,0.0
699,N/A,0.0
700,N/A,0.0
701,N/A,0.0
702,N/A,0.0
703,N/A,0.0
704,501985601490518144,0.08378760000050534
705,N/A,0.0
706,N/A,0.0
707,N/A,0.0
708,N/A,0.0
709,N/A,0.0
710,N/A,0.0
711,N/A,0.0
712,N/A,0.0
713,N/A,0.0
714,N/A,0.0
715,N/A,0.0
716,N/A,0.0
717,N/A,0.0
718,N/A,0.0
719,N/A,0.0
720,N/A,0.0
721,N/A,0.0
722,N/A,0.0
723,N/A,0.0
724,N/A,0.0
725,N/A,0.0
726,N/A,0.0
727,N/A,0.0
728,N/A,0.0
729,N/A,0.0
730,N/A,0.0
731,N/A,0.0
732,N/A,0.0
733,N/A,0.0
734,N/A,0.0
735,N/A,0.0
736,N/A,0.0
737,N/A,0.0
738,N/A,0.0
739,N/A,0.0
740,N/A,0.0
741,N/A,0.0
742,N/A,0.0
743,N/A,0.0
744,N/A,0.0
745,N/A,0.0
746,N/A,0.0
747,N/A,0.0
748,N/A,0.0
749,N/A,0.0
750,N/A,0.0
751,2.223561019313554106173177,0.09810299999662675
752,N/A,0.0
753,N/A,0.0
754,N/A,0.0
755,N/A,0.0
756,N/A,0.0
757,N/A,0.0
758,N/A,0.0
759,N/A,0.0
760,N/A,0.0
761,N/A,0.0
762,N/A,0.0
763,N/A,0.0
764,N/A,0.0
765,N/A,0.0
766,N/A,0.0
767,N/A,0.0
768,N/A,0.0
769,N/A,0.0
770,N/A,0.0
771,N/A,0.0
772,N/A,0.0
773,N/A,0.0
774,N/A,0.0
775,N/A,0.0
776,N/A,0.0
777,N/A,0.0
778,N/A,0.0
779,N/A,0.0
780,N/A,0.0
781,N/A,0.0
782,N/A,0.0
783,N/A,0.0
784,N/A,0.0
785,N/A,0.0
786,N/A,0.0
787,N/A,0.0
788,471745499,0.58775799999421
789,N/A,0.0
790,N/A,0.0
791,N/A,0.0
792,N/A,0.0
793,N/A,0.0
794,N/A,0.0
795,N/A,0.0
796,N/A,0.0
797,N/A,0.0
798,N/A,0.0
799,N/A,0.0
800,N/A,0.0
801,N/A,0.0
802,N/A,0.0
803,N/A,0.0
804,N/A,0.0
805,N/A,0.0
806,N/A,0.0
807,N/A,0.0
808,N/A,0.0
809,N/A,0.0
810,N/A,0.0
811,N/A,0.0
812,N/A,0.0
813,N/A,0.0
814,N/A,0.0
815,N/A,0.0
816,N/A,0.0
817,N/A,0.0
818,N/A,0.0
819,N/A,0.0
820,44967734,17.6872643000097
821,N/A,0.0
822,N/A,0.0
823,N/A,0.0
824,N/A,0.0
825,N/A,0.0
826,N/A,0.0
827,N/A,0.0
828,N/A,0.0
829,N/A,0.0
830,N/A,0.0
831,N/A,0.0
832,N/A,0.0
833,N/A,0.0
834,N/A,0.0
835,N/A,0.0
836,N/A,0.0
837,N/A,0.0
838,N/A,0.0
839,N/A,0.0
840,N/A,0.0
841,N/A,0.0
842,N/A,0.0
843,N/A,0.0
844,N/A,0.0
845,N/A,0.0
846,N/A,0.0
847,N/A,0.0
848,N/A,0.0
849,N/A,0.0
850,N/A,0.0
851,N/A,0.0
852,N/A,0.0
853,N/A,0.0
854,N/A,0.0
855,N/A,0.0
856,N/A,0.0
857,N/A,0.0
858,N/A,0.0
859,N/A,0.0
860,N/A,0.0
861,N/A,0.0
862,N/A,0.0
863,N/A,0.0
864,N/A,0.0
865,N/A,0.0
866,N/A,0.0
867,N/A,0.0
868,N/A,0.0
869,N/A,0.0
870,N/A,0.0
871,N/A,0.0
872,2903144925319290239,0.08450040000025183
873,N/A,0.0
874,N/A,0.0
875,N/A,0.0
876,N/A,0.0
877,N/A,0.0
878,N/A,0.0
879,N/A,0.0
880,N/A,0.0
881,N/A,0.0
882,N/A,0.0
883,N/A,0.0
884,N/A,0.0
885,N/A,0.0
886,N/A,0.0
887,N/A,0.0
888,N/A,0.0
889,N/A,0.0
890,N/A,0.0
891,N/A,0.0
892,N/A,0.0
893,N/A,0.0
894,N/A,0.0
895,N/A,0.0
896,N/A,0.0
897,N/A,0.0
898,N/A,0.0
899,N/A,0.0
900,N/A,0.0
